step,loss,step_s,forward_s,backward_s,optimizer_s,throughput_samp_per_s
250,8.874179,0.2798,0.0867,0.1735,0.0192,57.1859
251,8.892818,0.2782,0.0865,0.1720,0.0193,57.5034
252,8.895230,0.2766,0.0855,0.1715,0.0192,57.8409
253,8.858004,0.2781,0.0865,0.1722,0.0191,57.5299
254,8.867916,0.2801,0.0868,0.1738,0.0191,57.1239
255,8.862794,0.2805,0.0861,0.1748,0.0192,57.0413
256,8.880648,0.2780,0.0853,0.1731,0.0192,57.5618
257,8.878235,0.2790,0.0865,0.1729,0.0192,57.3464
258,8.900955,0.2799,0.0877,0.1724,0.0194,57.1631
259,8.879268,0.2776,0.0862,0.1720,0.0190,57.6303
260,8.877240,0.2800,0.0867,0.1737,0.0192,57.1484
261,8.885486,0.2780,0.0863,0.1721,0.0192,57.5586
262,8.885767,0.2800,0.0869,0.1733,0.0195,57.1328
263,8.886068,0.2775,0.0863,0.1718,0.0190,57.6483
264,8.865687,0.2771,0.0853,0.1722,0.0193,57.7318
265,8.899131,0.2779,0.0865,0.1719,0.0192,57.5712
266,8.887075,0.2803,0.0868,0.1737,0.0193,57.0897
267,8.878991,0.2763,0.0863,0.1704,0.0192,57.9057
268,8.893403,0.2797,0.0867,0.1734,0.0193,57.1944
269,8.865612,0.2786,0.0862,0.1728,0.0190,57.4330
270,8.886793,0.2795,0.0876,0.1723,0.0193,57.2379
271,8.881063,0.2782,0.0868,0.1718,0.0192,57.5206
272,8.874664,0.2799,0.0866,0.1733,0.0193,57.1643
273,8.896037,0.2779,0.0864,0.1718,0.0192,57.5799
274,8.869297,0.2800,0.0868,0.1735,0.0193,57.1506
275,8.909335,0.2776,0.0862,0.1718,0.0192,57.6451
276,8.881493,0.2770,0.0853,0.1722,0.0192,57.7556
277,8.874310,0.2779,0.0867,0.1718,0.0190,57.5775
278,8.893710,0.2820,0.0910,0.1715,0.0191,56.7305
279,8.881365,0.2772,0.0864,0.1713,0.0191,57.7225
280,8.883367,0.2803,0.0869,0.1740,0.0191,57.0840
281,8.865048,0.2792,0.0868,0.1726,0.0193,57.3159
282,8.884850,0.2796,0.0879,0.1721,0.0192,57.2272
283,8.882922,0.2776,0.0862,0.1718,0.0193,57.6287
284,8.879004,0.2792,0.0866,0.1731,0.0191,57.3053
285,8.891818,0.2783,0.0868,0.1719,0.0192,57.4907
286,8.878176,0.2800,0.0868,0.1736,0.0192,57.1406
287,8.878699,0.2774,0.0862,0.1718,0.0191,57.6710
288,8.871787,0.2768,0.0854,0.1720,0.0191,57.8080
289,8.891338,0.2776,0.0864,0.1718,0.0190,57.6318
290,8.871937,0.2799,0.0868,0.1734,0.0192,57.1713
291,8.888731,0.2757,0.0841,0.1721,0.0191,58.0265
292,8.896733,0.2795,0.0866,0.1733,0.0191,57.2486
293,8.883788,0.2783,0.0862,0.1727,0.0190,57.4937
294,8.886542,0.2799,0.0876,0.1727,0.0191,57.1597
295,8.873224,0.2777,0.0863,0.1718,0.0192,57.6064
296,8.873764,0.2798,0.0867,0.1735,0.0193,57.1782
297,8.875081,0.2780,0.0863,0.1723,0.0191,57.5452
298,8.882092,0.2796,0.0867,0.1733,0.0193,57.2319
299,8.877457,0.2785,0.0867,0.1721,0.0192,57.4608
300,8.877522,0.2773,0.0855,0.1724,0.0191,57.6944
301,8.890565,0.2779,0.0865,0.1719,0.0191,57.5748
302,8.872232,0.2800,0.0868,0.1737,0.0191,57.1482
303,8.890776,0.2806,0.0863,0.1749,0.0191,57.0142
304,8.880688,0.2802,0.0871,0.1735,0.0191,57.1118
305,8.877440,0.2793,0.0872,0.1725,0.0193,57.2814
306,8.884488,0.2804,0.0885,0.1722,0.0193,57.0653
307,8.884904,0.2778,0.0870,0.1713,0.0191,57.6004
308,8.888796,0.2804,0.0869,0.1739,0.0192,57.0710
309,8.885557,0.2775,0.0863,0.1715,0.0191,57.6654
310,8.863427,0.2801,0.0868,0.1736,0.0193,57.1305
311,8.877021,0.2780,0.0863,0.1720,0.0193,57.5524
312,8.866555,0.2774,0.0854,0.1725,0.0191,57.6865
313,8.889791,0.2784,0.0867,0.1722,0.0191,57.4777
314,8.897170,0.2800,0.0869,0.1735,0.0193,57.1350
315,8.893382,0.2770,0.0863,0.1710,0.0193,57.7677
316,8.891662,0.2809,0.0872,0.1742,0.0191,56.9663
317,8.879313,0.2788,0.0870,0.1723,0.0191,57.3956
318,8.881467,0.2803,0.0885,0.1723,0.0191,57.0840
319,8.881434,0.2776,0.0862,0.1718,0.0190,57.6463
320,8.892817,0.2798,0.0869,0.1734,0.0191,57.1782
321,8.873462,0.2777,0.0863,0.1720,0.0190,57.6155
322,8.870313,0.2798,0.0869,0.1734,0.0191,57.1929
323,8.871902,0.2786,0.0870,0.1722,0.0191,57.4323
324,8.875706,0.2767,0.0855,0.1719,0.0191,57.8144
325,8.854204,0.2777,0.0866,0.1716,0.0191,57.6107
326,8.859226,0.2804,0.0870,0.1739,0.0192,57.0645
327,8.879798,0.2778,0.0864,0.1719,0.0192,57.5933
328,8.890679,0.2804,0.0870,0.1739,0.0192,57.0538
329,8.872527,0.2787,0.0863,0.1730,0.0190,57.4165
330,8.874547,0.2800,0.0879,0.1726,0.0191,57.1453
331,8.901936,0.2777,0.0863,0.1720,0.0191,57.6125
332,8.884024,0.2799,0.0869,0.1735,0.0191,57.1716
333,8.892078,0.2786,0.0867,0.1723,0.0192,57.4233
334,8.886925,0.2794,0.0867,0.1733,0.0191,57.2693
335,8.873165,0.2785,0.0868,0.1723,0.0191,57.4549
336,8.878250,0.2771,0.0854,0.1720,0.0193,57.7316
337,8.899072,0.2787,0.0868,0.1723,0.0192,57.4109
338,8.863872,0.2799,0.0868,0.1735,0.0192,57.1704
339,8.875509,0.2804,0.0862,0.1747,0.0192,57.0534
340,8.861634,0.2803,0.0871,0.1736,0.0192,57.0731
341,8.871684,0.2795,0.0872,0.1727,0.0192,57.2456
342,8.878967,0.2796,0.0880,0.1721,0.0191,57.2327
343,8.881314,0.2775,0.0864,0.1718,0.0190,57.6558
344,8.871766,0.2802,0.0868,0.1737,0.0193,57.0954
345,8.883039,0.2776,0.0862,0.1720,0.0191,57.6422
346,8.845448,0.2795,0.0867,0.1734,0.0190,57.2369
347,8.860350,0.2784,0.0867,0.1721,0.0191,57.4783
348,8.882258,0.2766,0.0854,0.1717,0.0191,57.8395
349,8.866523,0.2777,0.0863,0.1718,0.0192,57.6061
350,8.873507,0.2795,0.0868,0.1733,0.0191,57.2382
351,8.862869,0.2766,0.0863,0.1707,0.0193,57.8449
352,8.859403,0.2796,0.0867,0.1735,0.0191,57.2228
353,8.860948,0.2787,0.0864,0.1728,0.0189,57.4143
354,8.874898,0.2799,0.0879,0.1724,0.0192,57.1611
355,8.866056,0.2775,0.0862,0.1718,0.0192,57.6576
356,8.878594,0.2797,0.0867,0.1734,0.0192,57.2096
357,8.873836,0.2779,0.0867,0.1717,0.0191,57.5712
358,8.875540,0.2791,0.0867,0.1730,0.0191,57.3211
359,8.878930,0.2781,0.0867,0.1719,0.0191,57.5333
360,8.880109,0.2768,0.0853,0.1720,0.0191,57.8113
361,8.887969,0.2777,0.0863,0.1719,0.0192,57.6061
362,8.874135,0.2796,0.0868,0.1733,0.0191,57.2274
363,8.879424,0.2778,0.0862,0.1720,0.0193,57.5912
364,8.882420,0.2801,0.0868,0.1734,0.0194,57.1243
365,8.888045,0.2782,0.0863,0.1725,0.0191,57.5029
366,8.851300,0.2796,0.0876,0.1725,0.0192,57.2164
367,8.886236,0.2782,0.0869,0.1719,0.0191,57.5056
368,8.887527,0.2797,0.0867,0.1735,0.0191,57.2055
369,8.874669,0.2779,0.0866,0.1717,0.0192,57.5719
370,8.881823,0.2800,0.0868,0.1736,0.0192,57.1446
371,8.871500,0.2776,0.0863,0.1718,0.0191,57.6465
372,8.868220,0.2772,0.0854,0.1723,0.0191,57.7203
373,8.882435,0.2779,0.0867,0.1718,0.0191,57.5736
374,8.883959,0.2796,0.0867,0.1734,0.0191,57.2212
375,8.882726,0.2780,0.0866,0.1718,0.0192,57.5562
376,8.880619,0.2800,0.0868,0.1736,0.0193,57.1459
377,8.863993,0.2782,0.0862,0.1726,0.0191,57.5078
