step,loss,step_s,forward_s,backward_s,optimizer_s
293,,0.149459,0.042773,0.087202,0.019140
294,,0.147809,0.042306,0.086012,0.019163
295,,0.148062,0.042447,0.086079,0.019198
296,,0.149730,0.042627,0.087611,0.019104
297,,0.150248,0.043258,0.087358,0.019239
298,,0.147852,0.042447,0.086060,0.019020
299,,0.147895,0.042301,0.086039,0.019218
300,,0.148341,0.042601,0.086399,0.018996
301,,0.149897,0.042787,0.087692,0.019093
302,,0.147721,0.042542,0.085612,0.019242
303,,0.147693,0.042283,0.086014,0.019053
304,,0.149403,0.042552,0.087295,0.019225
305,,0.149904,0.042712,0.087597,0.019264
306,,0.148342,0.042597,0.086338,0.019069
307,,0.149348,0.044011,0.085748,0.019252
308,,0.148116,0.042379,0.086256,0.019157
309,,0.150560,0.043526,0.087647,0.018899
310,,0.149902,0.043123,0.087373,0.019074
311,,0.146950,0.042539,0.085016,0.019064
312,,0.148850,0.043476,0.085957,0.019083
313,,0.149498,0.043128,0.086813,0.019231
314,,0.150327,0.042828,0.088059,0.019114
315,,0.148620,0.042717,0.086366,0.019218
316,,0.149111,0.043828,0.085908,0.019019
317,,0.147863,0.042446,0.085988,0.019096
318,,0.150345,0.043537,0.087159,0.019297
319,,0.150246,0.043122,0.087717,0.019083
320,,0.148954,0.042724,0.086619,0.019272
321,,0.148021,0.042315,0.086127,0.019258
322,,0.148146,0.042510,0.086207,0.019055
323,,0.149760,0.042756,0.087598,0.019063
324,,0.148320,0.042665,0.086263,0.018999
325,,0.149373,0.043950,0.085801,0.019265
326,,0.147667,0.042410,0.085662,0.019258
327,,0.149939,0.043336,0.087246,0.019024
328,,0.149492,0.042826,0.087224,0.019114
329,,0.147002,0.042562,0.084822,0.019278
330,,0.147913,0.042389,0.086022,0.019168
331,,0.149726,0.042695,0.087387,0.019319
332,,0.149545,0.042745,0.087296,0.019181
333,,0.148313,0.042502,0.086258,0.019226
334,,0.149237,0.043783,0.085977,0.019151
335,,0.148823,0.042537,0.086687,0.019270
336,,0.150857,0.043785,0.087688,0.019029
337,,0.149476,0.042775,0.087181,0.019165
338,,0.147048,0.042684,0.084746,0.019258
339,,0.148111,0.042410,0.086222,0.019155
340,,0.150025,0.042722,0.087713,0.019233
341,,0.149567,0.042763,0.087398,0.019078
342,,0.148553,0.042634,0.086314,0.019274
343,,0.149109,0.043756,0.086008,0.019019
344,,0.148725,0.042584,0.086516,0.019253
345,,0.150774,0.043781,0.087454,0.019212
346,,0.149413,0.042815,0.087019,0.019242
347,,0.146281,0.042543,0.084244,0.019169
348,,0.151374,0.043500,0.088241,0.019300
349,,0.148927,0.042576,0.086914,0.019099
350,,0.149793,0.042789,0.087641,0.019035
351,,0.148570,0.042599,0.086555,0.019085
352,,0.149858,0.044029,0.086391,0.019096
353,,0.148169,0.042447,0.086280,0.018950
354,,0.149995,0.042853,0.087594,0.019218
355,,0.149587,0.042744,0.087308,0.019209
356,,0.146672,0.042563,0.084728,0.019055
357,,0.149558,0.043620,0.086395,0.019180
358,,0.149975,0.043431,0.087018,0.019199
359,,0.150547,0.042842,0.088261,0.019114
360,,0.149669,0.042944,0.087097,0.019268
361,,0.149958,0.043721,0.086841,0.019075
362,,0.148368,0.042471,0.086355,0.019205
363,,0.148849,0.042569,0.086703,0.019248
364,,0.150482,0.043026,0.087860,0.019264
365,,0.150019,0.042806,0.087741,0.019127
366,,0.148111,0.042401,0.086346,0.019028
367,,0.147984,0.042387,0.086255,0.019021
368,,0.149692,0.042756,0.087335,0.019274
369,,0.150199,0.043012,0.087768,0.019093
370,,0.149813,0.044052,0.086266,0.019170
371,,0.149225,0.043515,0.086364,0.019018
372,,0.147890,0.042357,0.086024,0.019184
373,,0.149753,0.042788,0.087412,0.019233
374,,0.148618,0.042824,0.086473,0.018993
375,,0.148498,0.042471,0.086474,0.019229
376,,0.148843,0.043136,0.086084,0.019295
377,,0.148987,0.042628,0.086845,0.019167
378,,0.150228,0.043013,0.087738,0.019139
379,,0.149592,0.044005,0.086071,0.019193
380,,0.149331,0.043541,0.086385,0.019079
381,,0.148088,0.042411,0.086063,0.019294
382,,0.150275,0.042720,0.087389,0.019648
383,,0.149949,0.042932,0.087390,0.019245
384,,0.150306,0.043951,0.086921,0.019102
385,,0.148296,0.042393,0.086294,0.019267
386,,0.147855,0.042391,0.086135,0.018994
387,,0.150253,0.043206,0.087626,0.019094
388,,0.150308,0.042941,0.087925,0.019111
389,,0.148422,0.042634,0.086274,0.019189
390,,0.148484,0.042472,0.086605,0.019084
391,,0.148265,0.042523,0.086164,0.019256
392,,0.149852,0.042911,0.087324,0.019290
393,,0.148972,0.042784,0.086586,0.019257
394,,0.148765,0.042884,0.086473,0.019083
395,,0.147939,0.042414,0.086082,0.019116
396,,0.150942,0.043268,0.088120,0.019225
397,,0.150514,0.043010,0.087899,0.019283
398,,0.148545,0.042788,0.086347,0.019087
399,,0.148318,0.042416,0.086490,0.019084
400,,0.148125,0.042440,0.086260,0.019097
401,,0.149820,0.042796,0.087497,0.019198
402,,0.148999,0.042773,0.086792,0.019106
403,,0.148398,0.042419,0.086467,0.019188
404,,0.147991,0.042450,0.086076,0.019143
405,,0.151047,0.043175,0.088330,0.019186
406,,0.150319,0.042994,0.087961,0.019022
407,,0.149030,0.042811,0.086305,0.019519
408,,0.148467,0.042508,0.086375,0.019239
409,,0.148084,0.042483,0.085985,0.019287
410,,0.149963,0.042769,0.087724,0.019137
411,,0.150040,0.042854,0.087585,0.019267
412,,0.148343,0.042544,0.086389,0.019060
413,,0.148083,0.042393,0.086312,0.019048
414,,0.150262,0.043466,0.087227,0.019237
415,,0.149970,0.042814,0.087654,0.019169
416,,0.149785,0.042988,0.087171,0.019285
417,,0.148163,0.042492,0.086195,0.019144
418,,0.147920,0.042477,0.086027,0.019088
419,,0.149796,0.043309,0.087158,0.018999
420,,0.150949,0.043427,0.087880,0.019310
421,,0.148619,0.042782,0.086387,0.019115
422,,0.148296,0.042527,0.086400,0.019033
423,,0.149087,0.043732,0.085918,0.019107
424,,0.149348,0.042763,0.087246,0.019015
425,,0.149842,0.042941,0.087421,0.019141
426,,0.148402,0.042594,0.086365,0.019107
427,,0.148490,0.042467,0.086402,0.019291
428,,0.152151,0.043388,0.089197,0.019227
429,,0.149730,0.042728,0.087453,0.019223
430,,0.150480,0.043004,0.087987,0.019164
431,,0.148790,0.042770,0.086440,0.019222
432,,0.149993,0.044108,0.086376,0.019165
433,,0.149406,0.043892,0.085989,0.019189
434,,0.148384,0.042634,0.086313,0.019096
435,,0.150413,0.042869,0.088045,0.019169
436,,0.150786,0.042853,0.088559,0.019038
437,,0.148535,0.042495,0.086443,0.019278
438,,0.148165,0.042382,0.086301,0.019119
439,,0.148756,0.042659,0.086710,0.019058
440,,0.150497,0.043054,0.087992,0.019123
441,,0.150485,0.044129,0.086846,0.019180
442,,0.149419,0.043685,0.086162,0.019236
443,,0.148359,0.042442,0.086444,0.019146
444,,0.149321,0.042709,0.086599,0.019363
445,,0.150055,0.042920,0.087581,0.019210
446,,0.150968,0.043973,0.087376,0.019293
447,,0.148449,0.042524,0.086461,0.019138
448,,0.148367,0.042476,0.086317,0.019247
449,,0.149982,0.043461,0.087127,0.019027
450,,0.150400,0.042931,0.087886,0.019243
451,,0.149726,0.042761,0.087527,0.019118
452,,0.148641,0.042543,0.086484,0.019275
453,,0.148115,0.042495,0.086279,0.019016
454,,0.149287,0.042668,0.087019,0.019270
455,,0.150749,0.043036,0.088205,0.019135
456,,0.149612,0.042965,0.087240,0.019072
457,,0.148361,0.042486,0.086495,0.018889
458,,0.149485,0.043781,0.086166,0.019213
459,,0.148941,0.042596,0.086882,0.019134
460,,0.150384,0.042957,0.088042,0.019062
461,,0.148888,0.042793,0.086500,0.019258
462,,0.146252,0.042609,0.084268,0.019043
463,,0.149387,0.043594,0.086306,0.019150
464,,0.150743,0.043447,0.087879,0.019075
465,,0.149531,0.042897,0.087204,0.019091
466,,0.148492,0.042528,0.086385,0.019244
467,,0.149642,0.043869,0.086147,0.019283
468,,0.148500,0.042561,0.086438,0.019174
469,,0.150375,0.043023,0.087934,0.019079
470,,0.148953,0.042837,0.086589,0.019190
471,,0.146620,0.042648,0.084356,0.019286
472,,0.148379,0.042600,0.086279,0.019180
473,,0.150532,0.042818,0.088086,0.019284
474,,0.149447,0.042875,0.087171,0.019074
475,,0.148275,0.042510,0.086384,0.019048
476,,0.149619,0.043906,0.086110,0.019244
477,,0.148995,0.042584,0.086904,0.019168
478,,0.150999,0.043844,0.087587,0.019249
479,,0.149851,0.042902,0.087418,0.019156
480,,0.147439,0.042762,0.085104,0.019219
481,,0.149540,0.043697,0.086223,0.019281
482,,0.149311,0.043054,0.086764,0.019163
483,,0.150266,0.042896,0.088058,0.018974
484,,0.149466,0.042881,0.087055,0.019090
485,,0.150889,0.043872,0.087370,0.019306
486,,0.148557,0.042506,0.086446,0.019277
487,,0.148570,0.042571,0.086473,0.019193
488,,0.150075,0.042811,0.087749,0.019172
489,,0.148525,0.042818,0.086348,0.019000
490,,0.148328,0.042624,0.086250,0.019121
491,,0.148730,0.042982,0.086337,0.019079
492,,0.148888,0.042669,0.086885,0.019003
493,,0.150635,0.042913,0.088042,0.019340
494,,0.150138,0.044051,0.086621,0.019133
495,,0.149369,0.043644,0.086320,0.019071
496,,0.148147,0.042392,0.086381,0.019020
497,,0.149264,0.042681,0.086743,0.019494
498,,0.149947,0.042832,0.087487,0.019290
499,,0.148912,0.042885,0.086360,0.019334
500,,0.149006,0.042929,0.086471,0.019273
501,,0.148217,0.042506,0.086153,0.019227
502,,0.150025,0.043136,0.087515,0.019033
503,,0.150170,0.042939,0.087635,0.019264
504,,0.148608,0.042600,0.086562,0.019111
505,,0.148481,0.042418,0.086452,0.019275
506,,0.148561,0.043072,0.086047,0.019032
507,,0.150024,0.042857,0.087831,0.019000
508,,0.149893,0.042903,0.087401,0.019256
509,,0.148351,0.042477,0.086568,0.018971
510,,0.148135,0.042494,0.086208,0.019112
511,,0.150618,0.043320,0.087667,0.019195
512,,0.149822,0.042809,0.087561,0.019109
513,,0.150108,0.042858,0.087751,0.019163
514,,0.148700,0.042556,0.086559,0.019255
515,,0.148566,0.042437,0.086677,0.019120
516,,0.149264,0.042647,0.087066,0.019233
517,,0.150414,0.042805,0.088019,0.019264
518,,0.150009,0.042906,0.087576,0.019161
519,,0.148486,0.042547,0.086529,0.019038
520,,0.149434,0.043960,0.086074,0.019054
521,,0.148759,0.042695,0.086470,0.019106
522,,0.150972,0.043624,0.087970,0.019046
523,,0.150213,0.042864,0.087877,0.019147
524,,0.148001,0.042634,0.085811,0.019227
525,,0.148484,0.042503,0.086565,0.019041
526,,0.149015,0.042636,0.086873,0.019140
527,,0.150189,0.042938,0.087679,0.019229
528,,0.149441,0.042851,0.087245,0.019021
529,,0.150645,0.043855,0.087206,0.019259
530,,0.148318,0.042490,0.086365,0.019134
531,,0.148623,0.042619,0.086570,0.019092
532,,0.150036,0.042822,0.087796,0.019081
533,,0.150849,0.042853,0.088420,0.019244
534,,0.148314,0.042493,0.086359,0.019131
535,,0.148058,0.042431,0.086255,0.019048
