timeline_s,gpu_util_pct_mean,gpu_util_pct_std,gpu_mem_mb_mean,gpu_mem_mb_std,cpu_util_pct_mean,cpu_util_pct_std,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,gpu_power_w_mean,gpu_power_w_std,num_samples
25.0,98.000000,2.160247,10923.250000,0.000000,1.066667,0.402768,131.990333,1.806688,227.370161,2.654375,3
25.5,95.666667,2.357023,10923.250000,0.000000,1.100000,0.424264,124.504667,9.313248,215.403509,17.043882,3
26.0,95.000000,0.000000,10923.250000,0.000000,1.133333,0.449691,129.907000,4.146993,221.632807,11.076105,3
26.5,94.500000,0.500000,10923.250000,0.000000,1.450000,0.050000,124.070500,7.503500,215.596263,12.717535,2
27.0,94.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,130.727000,1.197000,226.744163,2.876067,2
27.5,94.666667,0.471405,10923.250000,0.000000,1.100000,0.424264,129.578000,1.016831,224.054462,1.881715,3
28.0,96.000000,1.000000,10923.250000,0.000000,0.950000,0.450000,120.757000,8.674000,208.333101,14.823231,2
28.5,98.333333,2.357023,10923.250000,0.000000,1.100000,0.424264,127.118333,8.659509,219.891509,15.112050,3
29.0,99.333333,0.942809,10923.250000,0.000000,1.166667,0.478423,125.401667,8.471683,216.922286,14.925173,3
29.5,100.000000,0.000000,10923.250000,0.000000,1.066667,0.402768,130.046333,4.862227,221.647573,13.252120,3
30.0,99.500000,0.500000,10923.250000,0.000000,1.400000,0.000000,131.716500,0.494500,228.514340,0.882305,2
30.5,97.666667,2.624669,10923.250000,0.000000,1.133333,0.464280,123.662000,8.955678,213.443858,15.801769,3
31.0,97.000000,2.000000,10923.250000,0.000000,0.950000,0.450000,119.160500,10.739500,206.226456,18.079250,2
31.5,94.500000,0.500000,10923.250000,0.000000,1.050000,0.550000,122.451000,10.765000,211.965999,19.309668,2
32.0,94.666667,0.471405,10923.250000,0.000000,1.066667,0.402768,134.314667,2.068216,232.698483,4.164808,3
32.5,94.666667,0.471405,10923.250000,0.000000,1.133333,0.377124,131.496333,0.278537,227.249384,0.780279,3
33.0,94.333333,0.471405,10923.250000,0.000000,1.166667,0.471405,129.269667,2.551701,220.437068,8.433883,3
33.5,96.500000,1.500000,10923.250000,0.000000,1.350000,0.050000,122.441000,9.482000,211.471280,16.382976,2
34.0,97.666667,2.054805,10923.250000,0.000000,1.066667,0.402768,126.394667,9.443024,218.071802,16.011275,3
34.5,97.500000,2.500000,10923.250000,0.000000,0.950000,0.450000,132.167500,1.813500,228.584628,3.572411,2
35.0,98.500000,1.500000,10923.250000,0.000000,0.950000,0.450000,121.774500,9.832500,210.047008,17.255627,2
