timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
182.8145,99,48,10923.25,0.5,3.9,19921.39,174.374000,40977.288000,200.421951
183.6615,100,45,10923.25,0.5,3.9,19921.39,202.775000,41180.063000,239.427095
184.5182,99,49,10923.25,0.5,3.9,19921.39,198.844000,41378.907000,232.078592
185.3757,99,50,10923.25,0.5,3.9,19921.39,181.894000,41560.801000,212.135261
186.2216,99,52,10923.25,0.5,3.9,19921.38,200.791000,41761.592000,237.380959
187.0774,100,44,10923.25,0.5,3.9,19921.38,180.897000,41942.489000,211.370972
187.9350,99,50,10923.25,0.5,3.9,19921.38,200.014000,42142.503000,233.214038
188.7813,99,49,10923.25,0.5,3.9,19921.38,180.387000,42322.890000,213.165033
189.6286,99,48,10923.25,0.5,3.9,19921.38,202.479000,42525.369000,238.965686
190.4749,100,44,10923.25,0.5,3.9,19921.38,181.317000,42706.686000,214.234594
191.3224,99,50,10923.25,0.5,3.9,19921.38,199.422000,42906.108000,235.322910
192.1768,99,50,10923.25,0.5,3.9,19921.38,180.806000,43086.914000,211.601630
193.0328,99,46,10923.25,0.5,3.9,19921.38,200.228000,43287.142000,233.927332
193.8783,100,44,10923.25,0.5,3.9,19921.38,180.788000,43467.930000,213.816146
194.7328,99,50,10923.25,0.5,3.9,19921.38,200.211000,43668.141000,234.296020
195.5819,99,49,10923.25,0.5,3.9,19921.38,179.203000,43847.344000,211.042923
196.4348,99,46,10923.25,0.5,3.9,19921.38,199.410000,44046.754000,233.809098
197.2887,100,44,10923.25,0.5,3.9,19921.38,180.536000,44227.290000,211.425570
198.1363,99,50,10923.25,0.7,3.9,19921.38,201.628000,44428.918000,237.886679
198.9921,99,50,10923.25,0.5,3.9,19921.37,179.859000,44608.777000,210.156851
199.8372,100,45,10923.25,0.6,3.9,19921.37,201.630000,44810.407000,238.607941
200.6851,100,44,10923.25,0.5,3.9,19921.37,180.503000,44990.910000,212.863654
201.5313,99,50,10923.25,0.5,3.9,19921.37,201.209000,45192.119000,237.779549
202.3787,99,50,10923.25,0.5,3.9,19921.37,179.154000,45371.273000,211.418299
203.2330,100,46,10923.25,0.5,3.9,19921.37,199.647000,45570.920000,233.709417
204.0896,100,44,10923.25,0.5,3.9,19921.37,179.839000,45750.759000,209.930218
204.9358,99,50,10923.25,0.5,3.9,19921.37,202.545000,45953.304000,239.354365
205.7891,99,50,10923.25,0.5,3.9,19921.37,180.534000,46133.838000,211.587516
206.6374,100,45,10923.25,0.5,3.9,19921.37,201.213000,46335.051000,237.199424
207.4911,100,43,10923.25,0.5,3.9,19920.88,178.797000,46513.848000,209.421913
208.3481,99,50,10923.25,0.6,3.9,19920.88,203.894000,46717.742000,237.936176
209.1948,99,51,10923.25,0.5,3.9,19920.88,179.512000,46897.254000,212.011046
210.0475,100,45,10923.25,0.5,3.9,19920.88,204.136000,47101.390000,239.380252
210.8935,99,44,10923.25,0.5,3.9,19920.88,179.782000,47281.172000,212.521275
211.7413,99,50,10923.25,0.5,3.9,19920.88,203.314000,47484.486000,239.819216
212.5876,99,50,10923.25,0.5,3.9,19920.88,179.333000,47663.819000,211.895721
213.4351,100,46,10923.25,0.6,3.9,19920.29,200.699000,47864.518000,236.801605
214.2893,100,43,10923.25,0.5,3.9,19920.29,179.663000,48044.181000,210.337731
215.1468,99,50,10923.25,0.5,3.9,19920.29,203.785000,48247.966000,237.641177
215.9922,99,51,10923.25,0.5,3.9,19920.29,179.651000,48427.617000,212.500642
216.8461,100,45,10923.25,0.5,3.9,19920.29,204.123000,48631.740000,239.068141
217.6961,99,45,10923.25,0.5,3.9,19920.29,177.103000,48808.843000,208.351270
218.5495,99,50,10923.25,0.5,3.9,19920.29,201.159000,49010.002000,235.706911
219.4050,99,47,10923.25,0.5,3.9,19920.29,199.164000,49209.166000,232.797235
220.2505,100,45,10923.25,0.5,3.9,19920.30,183.655000,49392.821000,217.225359
221.1048,99,49,10923.25,0.5,3.9,19920.30,199.543000,49592.364000,233.563723
221.9515,99,50,10923.25,0.5,3.9,19920.30,183.616000,49775.980000,216.860994
222.7986,99,49,10923.25,0.5,3.9,19920.26,179.597000,49955.577000,212.025937
223.6443,100,45,10923.25,0.5,3.9,19920.26,203.210000,50158.787000,240.278967
224.4918,99,45,10923.25,0.5,3.9,19920.26,178.523000,50337.310000,210.660621
225.3466,99,50,10923.25,0.5,3.9,19920.26,203.093000,50540.403000,237.592433
226.2045,99,47,10923.25,0.5,3.9,19920.26,199.170000,50739.573000,232.141894
227.0497,100,45,10923.25,0.5,3.9,19920.26,183.726000,50923.299000,217.374968
227.9031,99,48,10923.25,0.6,3.9,19920.26,199.935000,51123.234000,234.277309
228.7520,99,50,10923.25,0.5,3.9,19920.26,183.218000,51306.452000,215.840041
229.6056,99,53,10923.25,0.5,3.9,19920.26,198.660000,51505.112000,232.738706
230.4639,100,44,10923.25,0.5,3.9,19920.26,180.799000,51685.911000,210.637137
231.3209,99,50,10923.25,0.5,3.9,19920.26,200.381000,51886.292000,233.820080
232.1670,99,49,10923.25,0.5,3.9,19920.26,180.608000,52066.900000,213.456818
233.0136,99,49,10923.25,0.5,3.9,19920.26,202.471000,52269.371000,239.156782
233.8605,100,44,10923.25,0.5,3.9,19920.26,181.466000,52450.837000,214.269127
234.7079,99,50,10923.25,0.5,3.9,19920.25,199.356000,52650.193000,235.278933
235.5621,99,50,10923.25,0.5,3.9,19920.25,181.084000,52831.277000,211.975086
236.4166,99,47,10923.25,0.5,3.9,19920.25,200.907000,53032.184000,235.127381
237.2646,100,44,10923.25,0.5,3.9,19920.25,181.211000,53213.395000,213.682238
238.1196,99,50,10923.25,0.6,3.9,19918.53,200.182000,53413.577000,234.139942
238.9694,99,49,10923.25,0.5,3.9,19918.53,179.212000,53592.789000,210.877752
239.8228,100,45,10923.25,0.5,3.9,19918.53,199.941000,53792.730000,234.293168
240.6786,100,44,10923.25,0.5,3.9,19918.53,180.224000,53972.954000,210.595251
241.5242,99,50,10923.25,0.5,3.9,19918.53,202.972000,54175.926000,240.018758
242.3804,99,50,10923.25,0.5,3.9,19918.53,180.106000,54356.032000,210.358817
243.2322,100,45,10923.25,0.5,3.9,19918.53,202.885000,54558.917000,238.194414
