timeline_s,dt_s,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,inferred_energy_per_step_j,inferred_energy_per_step_j_std,num_samples
223.5,0.5,115.948333,0.98078,127.893562162326,1.0818219171599999,3
224.0,0.5,137.056,0.0,151.17578323200001,0.0,1
224.5,0.5,248.9395,1.4485,274.585745169,1.5977273669999998,2
225.0,0.5,174.209,56.65259,192.156359598,62.48905312698,3
225.5,0.5,123.7995,9.7865,136.553572089,10.794724803,2
226.0,0.5,126.26,9.154,139.26755771999999,10.097063387999999,2
226.5,0.5,127.2305,10.0245,140.338040571,11.057244038999999,2
227.0,0.5,185.016,69.872,204.07671835199997,77.070353184,2
227.5,0.5,182.8175,69.7945,201.651724485,76.984868979,2
228.0,0.5,193.5685,56.7405,213.51031400699998,62.58601979099999,2
228.5,0.5,134.890667,1.619582,148.787373295674,1.786434576804,3
229.0,0.5,113.117667,0.788595,124.771275289674,0.86983763409,3
229.5,0.5,137.109,0.0,151.234243398,0.0,1
230.0,0.5,254.2375,2.0835,280.429555725,2.298146337,2
230.5,0.5,194.564,58.954,214.60837240799998,65.027558988,2
231.0,0.5,122.357667,10.623037,134.963198569674,11.717443517813999,3
231.5,0.5,135.2805,0.0625,149.21736767099998,0.068938875,2
232.0,0.5,124.4975,10.1415,137.323481445,11.186297613,2
232.5,0.5,191.9015,57.1535,211.671576333,63.041567877,2
233.0,0.5,191.697,59.582,211.446008334,65.720256804,2
233.5,0.5,192.308,54.868,212.119954776,60.520611095999996,2
234.0,0.5,121.663,9.660631,134.19696558599998,10.655888526882,3
234.5,0.5,127.484667,7.64668,140.618392363674,8.43445626696,3
235.0,0.5,132.318,0.0,145.949664996,0.0,1
235.5,0.5,234.726,0.0,258.907941972,0.0,1
236.0,0.5,192.1165,57.5155,211.908726063,63.440861841,2
236.5,0.5,166.674667,59.341509,183.84582454367398,65.454989940198,3
237.0,0.5,135.218,2.612021,149.148428796,2.8811166274619997,3
237.5,0.5,115.926,1.192,127.868928372,1.314802224,2
238.0,0.5,193.335,60.665,213.25275837,66.91482963,2
238.5,0.5,182.9615,69.2375,201.81055965299998,76.370485725,2
239.0,0.5,193.1675,56.8085,213.06800218499998,62.661025287,2
239.5,0.5,128.529333,10.60483,141.77068194432601,11.69736079626,3
240.0,0.5,124.789,10.035,137.645012358,11.06882577,2
240.5,0.5,117.959,0.0,130.111372098,0.0,1
241.0,0.5,191.782,59.513,211.539765204,65.64414828599999,2
241.5,0.5,194.469,60.343,214.50358531799998,66.559656546,2
242.0,0.5,166.231,59.6126,183.35645008199998,65.7540092772,3
242.5,0.5,122.016,11.378763,134.586332352,12.551025921785998,3
243.0,0.5,134.4345,2.8775,148.284211059,3.173945805,2
243.5,0.5,184.654,71.693,203.677424388,79.07895624599999,2
244.0,0.5,184.409,66.109,203.407183998,72.919681398,2
244.5,0.5,195.255,59.816,215.37056060999998,65.978363952,2
245.0,0.5,134.7595,0.7055,148.642693209,0.778182021,2
245.5,0.5,115.673333,3.471582,127.590231112326,3.829231320804,3
246.0,0.5,137.965,0.0,152.17843023,0.0,1
246.5,0.5,196.44,59.854,216.67764168,66.020278788,2
247.0,0.5,195.128,60.159,215.23047681599996,66.356700498,2
247.5,0.5,158.094667,64.574075,174.38189578367397,71.22662535464998,3
248.0,0.5,126.521333,11.596869,139.555813768326,12.791601638118,3
248.5,0.5,135.318,0.155,149.258730996,0.17096841,2
249.0,0.5,172.322,60.868,190.074957084,67.138743096,2
249.5,0.5,197.184,58.821,217.49829004799997,64.88085706199999,2
250.0,0.5,194.8995,59.7145,214.97843628899997,65.866407219,2
250.5,0.5,123.6335,9.9295,136.370470437,10.952456949,2
251.0,0.5,124.9825,10.1525,137.858447115,11.198430855,2
251.5,0.5,135.3195,2.0225,149.260385529,2.2308619949999997,2
252.0,0.5,183.8955,70.0145,202.840782201,77.227533819,2
252.5,0.5,193.7315,59.3015,213.690106593,65.41085913299999,2
253.0,0.5,159.993,63.981437,176.47579884599998,70.572932602614,3
253.5,0.5,134.910667,1.71409,148.809433735674,1.89067897998,3
254.0,0.5,133.7295,1.5475,147.506580549,1.706926545,2
254.5,0.5,173.828,60.335,191.736108216,66.55083237,2
255.0,0.5,135.286,0.0,149.223434292,0.0,1
255.5,0.5,207.013,65.058808,228.339893286,71.76129651777599,3
256.0,0.5,114.003,0.0,125.747817066,0.0,1
256.5,0.5,136.038,1.294655,150.052906836,1.4280329474099998,3
257.0,0.5,121.18,13.161,133.66420596,14.516872541999998,2
257.5,0.5,194.9245,59.8745,215.006011839,66.042890739,2
258.0,0.5,186.222,68.46,205.406962884,75.51288611999999,2
258.5,0.5,166.859333,60.418412,184.04951520432598,66.64283764106399,3
259.0,0.5,126.316,7.187,139.329326952,7.927419114,2
259.5,0.5,127.891,9.86,141.066586602,10.875796919999999,2
260.0,0.5,158.841667,66.766072,175.205853217674,73.644446269584,3
260.5,0.5,135.485,0.0,149.44293567,0.0,1
261.0,0.5,206.710333,62.682973,228.00604492632598,69.140698244406,3
261.5,0.5,136.6455,0.0465,150.72299270099998,0.051290523,2
262.0,0.5,134.385,1.561,148.22961146999998,1.7218173419999998,2
262.5,0.5,111.9715,0.6995,123.507027873,0.771563889,2
263.0,0.5,183.035,47.915,201.89163176999998,52.851299129999994,2
263.5,0.5,195.8855,55.9025,216.066015981,61.661687355,2
264.0,0.5,194.3685,57.2695,214.392731607,63.169518429,2
264.5,0.5,127.800667,8.968814,140.966947315674,9.892799155908,3
265.0,0.5,126.1355,8.5995,139.13023148099998,9.485437689000001,2
265.5,0.5,166.522667,59.949103,183.678165199674,66.125179489266,3
266.0,0.5,133.962,0.0,147.76303316399998,0.0,1
266.5,0.5,200.505,60.080688,221.16142610999998,66.270320639136,3
267.0,0.5,134.4215,2.9535,148.269871773,3.257775477,2
267.5,0.5,136.97,0.574,151.08092334,0.6331346279999999,2
268.0,0.5,126.714,9.364,139.76832970799998,10.328698008,2
268.5,0.5,182.9105,67.0385,201.754305531,73.944940347,2
269.0,0.5,117.653,0.0,129.773847366,0.0,1
269.5,0.5,212.867,55.662784,234.79698407399997,61.397275333248,3
270.0,0.5,129.635667,7.786416,142.990992685674,8.588588149151999,3
270.5,0.5,125.828,9.44,138.791052216,10.412527679999998,2
271.0,0.5,170.032,61.580026,187.549036704,67.924123438572,3
271.5,0.5,133.4,0.0,147.1431348,0.0,1
272.0,0.5,201.613667,60.91226,222.38431020167397,67.18756284972,3
272.5,0.5,135.156,0.861,149.080041432,0.9497019419999999,2
273.0,0.5,124.835,13.074,137.69575136999998,14.420909627999999,2
273.5,0.5,136.285,0.0,150.32535327,0.0,1
274.0,0.5,161.791667,50.705112,178.45976811767397,55.928854048464,3
274.5,0.5,137.411,0.0,151.567356042,0.0,1
275.0,0.5,213.876,58.705589,235.909933272,64.753556189958,3
275.5,0.5,126.871333,9.900709,139.941871468326,10.920699842598001,3
276.0,0.5,118.017,0.233,130.17534737399998,0.257004126,2
276.5,0.5,176.055,57.122789,194.19253821,63.00769296835799,3
277.0,0.5,133.746,0.0,147.524780412,0.0,1
277.5,0.5,200.743333,60.938539,221.424312652326,67.216549164858,3
278.0,0.5,135.497,0.526,149.456171934,0.580189572,2
278.5,0.5,137.738,0.0,151.928044236,0.0,1
279.0,0.5,127.0285,9.1605,140.115230127,10.104233031,2
279.5,0.5,161.23,50.983085,177.84023706,56.23546438287,3
280.0,0.5,136.631,0.0,150.706998882,0.0,1
280.5,0.5,208.097333,68.028152,229.53593644032597,75.036548275344,3
281.0,0.5,132.400667,2.208786,146.04084851567399,2.436339551292,3
281.5,0.5,114.36,0.869,126.14159592,0.958526118,2
282.0,0.5,175.055,56.572889,193.08951621,62.401141170558,3
282.5,0.5,114.02,0.0,125.76656843999999,0.0,1
283.0,0.5,137.24,0.0,151.37873928,0.0,1
283.5,0.5,206.036333,63.658699,227.262608098326,70.216945488378,3
284.0,0.5,134.175,1.161,147.99797685000001,1.280608542,2
284.5,0.5,116.882,0.025,128.923417404,0.02757555,2
285.0,0.5,173.729,55.605126,191.626909038,61.333677290771995,3
285.5,0.5,134.144,0.0,147.963783168,0.0,1
286.0,0.5,200.081,59.709029,220.69374478199998,65.860372585638,3
286.5,0.5,135.803333,2.241362,149.794063972326,2.472271595964,3
287.0,0.5,123.919,7.923,136.685383218,8.739243305999999,2
287.5,0.5,162.253333,52.748831,178.968995872326,58.183121067282,3
288.0,0.5,139.773,0.0,154.172694006,0.0,1
288.5,0.5,134.738,0.0,148.618978236,0.0,1
289.0,0.5,208.890667,64.191026,230.411001295674,70.80411388057199,3
289.5,0.5,134.8955,0.4625,148.792704201,0.510147675,2
290.0,0.5,114.887,1.051,126.72288851399999,1.1592761219999999,2
290.5,0.5,176.380333,56.438916,194.551387666326,62.253366004152,3
291.0,0.5,133.728,0.0,147.504926016,0.0,1
291.5,0.5,206.723,64.86659,228.020016906,71.54927583498,3
292.0,0.5,127.998667,10.112455,141.18534567167399,11.15426033901,3
292.5,0.5,137.19,0.0,151.32358818,0.0,1
293.0,0.5,154.605667,54.553775,170.533452025674,60.17401400805,3
293.5,0.5,136.056,1.341,150.072761232,1.4791525019999998,2
294.0,0.5,131.724,0.0,145.29446992799998,0.0,1
294.5,0.5,207.035333,64.000593,228.364527076326,70.59406209204599,3
295.0,0.5,133.839,0.076,147.627361458,0.083829672,2
295.5,0.5,160.288,64.009976,176.801190336,70.60441174747199,3
296.0,0.5,135.1385,0.0415,149.060738547,0.045775413,2
296.5,0.5,133.95,0.0,147.74979689999998,0.0,1
297.0,0.5,208.491,65.216195,229.970159802,71.93489784129,3
297.5,0.5,113.42,0.367,125.10475524,0.404809074,2
298.0,0.5,136.4865,0.7155,150.547612203,0.789212241,2
298.5,0.5,162.083333,64.043287,178.781482132326,70.641154513314,3
299.0,0.5,136.5335,1.7385,150.599454237,1.9176037469999998,2
299.5,0.5,113.53,0.0,125.22608765999999,0.0,1
300.0,0.5,251.344,4.232,277.237961568,4.667989104,2
