timeline_s,gpu_util_pct_mean,gpu_util_pct_std,gpu_mem_mb_mean,gpu_mem_mb_std,cpu_util_pct_mean,cpu_util_pct_std,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,gpu_power_w_mean,gpu_power_w_std,num_samples
73.5,100.000000,0.000000,18659.250000,0.000000,0.866667,0.235702,213.464333,52.918233,233.281956,2.817284,3
74.0,100.000000,0.000000,18659.250000,0.000000,0.600000,0.000000,136.415000,3.246000,237.175037,4.823888,2
74.5,100.000000,0.000000,18659.250000,0.000000,0.900000,0.300000,126.530500,9.650500,232.699635,18.180129,2
75.0,100.000000,0.000000,18659.250000,0.000000,0.733333,0.094281,121.714000,11.435583,222.760338,20.261295,3
75.5,100.000000,0.000000,18659.250000,0.000000,0.700000,0.000000,115.939000,0.000000,210.878592,0.000000,1
76.0,99.500000,0.500000,18659.250000,0.000000,0.650000,0.050000,248.989500,0.581500,232.005636,1.498631,2
76.5,100.000000,0.000000,18659.250000,0.000000,0.600000,0.081650,174.337333,58.965534,231.987168,4.907909,3
77.0,100.000000,0.000000,18659.250000,0.000000,0.666667,0.094281,121.192333,10.325075,217.813645,12.236705,3
77.5,100.000000,0.000000,18659.250000,0.000000,0.600000,0.000000,114.206500,1.089500,208.650721,0.670497,2
78.0,100.000000,0.000000,18659.250000,0.000000,0.600000,0.000000,134.620000,0.174000,245.427964,0.863324,2
78.5,100.000000,0.000000,18659.250000,0.000000,1.000000,0.000000,254.619000,0.000000,239.222163,0.000000,1
79.0,99.666667,0.471405,18659.250000,0.000000,0.766667,0.235702,212.712667,56.307483,232.048349,1.740098,3
79.5,100.000000,0.000000,18659.250000,0.000000,0.600000,0.000000,110.173000,0.000000,192.530158,0.000000,1
80.0,100.000000,0.000000,18659.250000,0.000000,0.766667,0.235702,120.399000,10.773969,217.157238,23.305779,3
80.5,100.000000,0.000000,18659.250000,0.000000,0.766667,0.235702,127.456333,11.005735,233.392353,19.896099,3
81.0,99.000000,0.000000,18659.250000,0.000000,0.600000,0.000000,133.138000,0.000000,237.495722,0.000000,1
81.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.200000,244.048500,10.392500,227.468729,8.499187,2
82.0,100.000000,0.000000,18659.250000,0.000000,0.800000,0.216025,174.352333,54.522152,231.850532,5.074622,3
82.5,100.000000,0.000000,18659.250000,0.000000,0.733333,0.188562,119.576000,11.659829,215.719533,24.656272,3
83.0,100.000000,0.000000,18659.250000,0.000000,0.766667,0.169967,127.686000,11.574659,231.056965,22.281686,3
83.5,99.000000,0.000000,18659.250000,0.000000,0.700000,0.000000,132.593000,0.000000,236.899310,0.000000,1
84.0,100.000000,0.000000,18659.250000,0.000000,1.100000,0.000000,253.529000,0.000000,237.150648,0.000000,1
84.5,100.000000,0.000000,18659.250000,0.000000,0.800000,0.200000,192.311500,59.723500,230.486670,2.927403,2
