step,loss,step_s,forward_s,backward_s,optimizer_s
591,,0.283387,0.088668,0.175113,0.019117
594,,0.284320,0.088906,0.175765,0.019154
597,,0.284027,0.088934,0.175370,0.019248
600,,0.284331,0.088959,0.175480,0.019320
603,,0.283969,0.089044,0.175306,0.018934
606,,0.283331,0.088399,0.175325,0.019135
609,,0.283463,0.088730,0.175149,0.019118
612,,0.283714,0.088866,0.175286,0.019102
615,,0.284019,0.089029,0.175412,0.019092
618,,0.283976,0.088887,0.175512,0.019094
621,,0.284179,0.089214,0.175401,0.019095
624,,0.284730,0.089379,0.175856,0.019031
627,,0.284984,0.089405,0.175965,0.019103
630,,0.283527,0.088210,0.175681,0.019138
633,,0.283581,0.088752,0.175154,0.019213
636,,0.283844,0.088768,0.175122,0.019360
639,,0.283660,0.088839,0.175180,0.019158
642,,0.284946,0.089118,0.176262,0.019091
645,,0.284236,0.088863,0.175662,0.019238
648,,0.284324,0.089127,0.175592,0.019130
651,,0.284679,0.088938,0.175941,0.019234
654,,0.285335,0.089439,0.176220,0.019167
657,,0.285853,0.089065,0.177139,0.019177
660,,0.284582,0.089080,0.175871,0.019141
663,,0.283377,0.088641,0.175127,0.019163
666,,0.285107,0.089405,0.176053,0.019107
669,,0.283522,0.088762,0.175087,0.019204
672,,0.284772,0.089189,0.175517,0.019522
675,,0.284403,0.089317,0.175523,0.019007
678,,0.283923,0.089099,0.175283,0.019061
681,,0.285651,0.089578,0.176498,0.019107
684,,0.285500,0.089631,0.176145,0.019209
687,,0.284893,0.089458,0.175832,0.019091
690,,0.284735,0.089432,0.175647,0.019189
693,,0.285319,0.089537,0.176180,0.019111
696,,0.285590,0.089500,0.176319,0.019254
699,,0.283546,0.088253,0.175646,0.018998
702,,0.283530,0.088624,0.175217,0.019208
705,,0.283800,0.088758,0.175392,0.019187
708,,0.283695,0.088917,0.175259,0.019034
711,,0.285155,0.089135,0.176386,0.019142
714,,0.284652,0.088992,0.175943,0.019229
717,,0.284352,0.089025,0.175623,0.019229
720,,0.284131,0.088980,0.175553,0.019141
723,,0.283918,0.088819,0.175553,0.019062
726,,0.284189,0.088854,0.175737,0.019120
729,,0.283680,0.088713,0.175264,0.019238
732,,0.283863,0.088898,0.175438,0.019049
735,,0.284901,0.089098,0.176240,0.019094
738,,0.284127,0.088981,0.175569,0.019105
741,,0.284016,0.088977,0.175472,0.019094
744,,0.284876,0.089359,0.175948,0.019055
747,,0.283406,0.088490,0.175274,0.019110
750,,0.283788,0.088732,0.175407,0.019170
753,,0.283417,0.088646,0.175123,0.019177
756,,0.284003,0.088799,0.175555,0.019135
759,,0.285705,0.089611,0.176429,0.019175
762,,0.284146,0.088948,0.175591,0.019136
765,,0.284663,0.089215,0.175702,0.019186
768,,0.283972,0.089371,0.175083,0.019051
771,,0.284203,0.089102,0.175464,0.019131
774,,0.285524,0.089741,0.176222,0.019061
777,,0.285391,0.089503,0.176316,0.019105
780,,0.285543,0.089564,0.176350,0.019156
783,,0.285490,0.089628,0.175960,0.019325
786,,0.284909,0.089031,0.176265,0.019128
789,,0.284304,0.088987,0.175755,0.019095
792,,0.285578,0.089670,0.176196,0.019227
795,,0.285896,0.089686,0.176523,0.019249
798,,0.285447,0.089588,0.176339,0.019058
801,,0.285327,0.089658,0.175920,0.019236
804,,0.284866,0.089335,0.175881,0.019177
807,,0.284676,0.089271,0.175901,0.018849
810,,0.284398,0.089164,0.175530,0.019213
813,,0.283492,0.088263,0.175625,0.019134
816,,0.285572,0.089263,0.176812,0.019053
819,,0.284438,0.088971,0.175593,0.019303
822,,0.283636,0.088724,0.175236,0.019201
825,,0.285910,0.089695,0.176431,0.019298
828,,0.283296,0.088895,0.174836,0.019099
831,,0.284212,0.089013,0.175600,0.019128
834,,0.283991,0.088894,0.175581,0.019036
837,,0.284239,0.088719,0.175901,0.019146
840,,0.286061,0.089213,0.177193,0.019177
843,,0.290094,0.089283,0.181236,0.019102
846,,0.285357,0.089378,0.176406,0.019084
849,,0.285538,0.089653,0.176336,0.019085
852,,0.285307,0.089542,0.176088,0.019161
855,,0.286213,0.089496,0.176594,0.019551
858,,0.283897,0.088213,0.175904,0.019304
861,,0.283832,0.088919,0.175141,0.019292
864,,0.283710,0.088804,0.175312,0.019105
867,,0.284109,0.089156,0.175420,0.019051
870,,0.285197,0.089160,0.176321,0.019256
873,,0.284302,0.089106,0.175610,0.019117
876,,0.284370,0.089254,0.175381,0.019249
879,,0.284139,0.089106,0.175346,0.019216
882,,0.284957,0.089613,0.175756,0.019109
885,,0.284851,0.089456,0.175837,0.019097
888,,0.284793,0.089412,0.175800,0.019104
891,,0.285097,0.088948,0.176389,0.019122
894,,0.284369,0.089150,0.175634,0.019090
897,,0.284841,0.089278,0.175702,0.019282
900,,0.284880,0.089413,0.175783,0.019216
903,,0.284051,0.088518,0.175782,0.019275
906,,0.284975,0.089067,0.176285,0.019149
909,,0.283426,0.088734,0.175169,0.019050
912,,0.283959,0.088936,0.175326,0.019224
915,,0.284967,0.089402,0.176051,0.019025
918,,0.284527,0.089107,0.175812,0.019114
921,,0.284367,0.089134,0.175594,0.019178
924,,0.284775,0.088899,0.176199,0.019197
927,,0.284285,0.088882,0.175897,0.018826
930,,0.286031,0.089169,0.177154,0.019228
933,,0.289882,0.089350,0.180990,0.019072
936,,0.285278,0.089721,0.176066,0.019030
939,,0.285305,0.089409,0.175486,0.019922
942,,0.284500,0.089098,0.175675,0.019252
945,,0.284377,0.089140,0.175705,0.019057
948,,0.283220,0.088386,0.175244,0.019075
951,,0.284217,0.088878,0.175604,0.019231
954,,0.283466,0.088701,0.175142,0.019147
957,,0.283774,0.088775,0.175307,0.019221
960,,0.284667,0.089005,0.175936,0.019234
963,,0.284211,0.088997,0.175690,0.019057
966,,0.284334,0.089165,0.175599,0.019078
969,,0.284595,0.088892,0.176090,0.019118
972,,0.284519,0.088866,0.176079,0.019092
975,,0.285734,0.089586,0.176584,0.019099
978,,0.285985,0.089156,0.177138,0.019220
981,,0.285424,0.089059,0.176802,0.019080
984,,0.285330,0.089128,0.176492,0.019236
987,,0.284071,0.088899,0.175509,0.019197
990,,0.283805,0.088833,0.175332,0.019159
993,,0.283633,0.088906,0.175130,0.019113
996,,0.284222,0.089205,0.175330,0.019198
999,,0.284669,0.089353,0.175729,0.019116
1002,,0.285384,0.089646,0.175907,0.019174
1005,,0.285371,0.089086,0.176543,0.019273
1008,,0.284654,0.089012,0.176077,0.019090
1011,,0.284883,0.088988,0.176175,0.019241
