timeline_s,gpu_util_pct,gpu_mem_util_pct,gpu_mem_mb,cpu_util_pct,sys_mem_pct,sys_mem_mb,gpu_energy_delta_j,gpu_energy_j,gpu_power_w
135.4694,100,53,10923.25,0.7,4.3,21970.78,129.607000,30401.678000,223.389191
136.2959,100,45,10923.25,0.9,4.3,22085.73,180.103000,30581.781000,217.910391
136.8783,100,49,10923.25,0.8,4.3,22027.73,132.681000,30714.462000,227.819828
137.7010,100,45,10923.25,0.7,4.3,21970.46,182.792000,30897.254000,222.168767
138.2822,100,47,10923.25,0.7,4.3,21970.71,132.260000,31029.514000,227.577676
139.1056,100,45,10923.25,0.7,4.3,21970.70,181.801000,31211.315000,220.802557
139.6852,100,46,10923.25,0.7,4.3,21970.70,132.220000,31343.535000,228.122518
140.5100,100,44,10923.25,0.6,4.3,21970.70,181.576000,31525.111000,220.135584
141.0914,100,46,10923.25,0.6,4.3,21970.70,131.111000,31656.222000,225.517572
141.9154,100,44,10923.25,0.6,4.3,21970.95,179.819000,31836.041000,218.226669
142.5004,100,45,10923.25,0.6,4.3,21970.95,132.757000,31968.798000,226.918675
143.3311,100,44,10923.25,0.7,4.3,21970.95,180.695000,32149.493000,217.517624
143.9184,100,44,10923.25,0.6,4.3,21970.95,136.369000,32285.862000,232.194894
144.7456,99,48,10923.25,0.6,4.3,21970.95,179.939000,32465.801000,217.539842
145.3260,100,44,10923.25,0.6,4.3,21970.95,134.768000,32600.569000,232.199518
146.1529,99,50,10923.25,0.6,4.3,21970.95,200.048000,32800.617000,241.919117
146.7402,100,43,10923.25,0.6,4.3,21970.95,113.617000,32914.234000,193.454435
147.5713,99,50,10923.25,0.6,4.3,21969.91,201.022000,33115.256000,241.875950
148.1594,100,49,10923.25,0.7,4.3,21972.75,130.429000,33245.685000,221.776660
148.9907,99,50,10923.25,0.8,4.3,22031.89,181.022000,33426.707000,217.763524
149.5790,100,50,10923.25,0.8,4.3,22003.76,132.419000,33559.126000,225.097293
150.4099,99,50,10923.25,0.6,4.3,21978.34,179.987000,33739.113000,216.604340
150.9985,100,50,10923.25,0.6,4.3,21978.09,132.076000,33871.189000,224.403710
151.8299,99,50,10923.25,0.6,4.3,21978.08,179.961000,34051.150000,216.440938
152.4126,100,50,10923.25,0.6,4.3,21978.32,135.388000,34186.538000,232.354735
153.2349,99,50,10923.25,0.6,4.3,21978.32,181.658000,34368.196000,220.917501
153.8148,100,50,10923.25,0.6,4.3,21978.31,135.655000,34503.851000,233.932776
154.6385,99,49,10923.25,0.6,4.3,21978.06,181.644000,34685.495000,220.513493
155.2175,100,50,10923.25,0.6,4.3,21978.06,135.627000,34821.122000,234.267570
156.0413,99,48,10923.25,0.6,4.3,21977.56,181.040000,35002.162000,219.766055
156.6216,100,50,10923.25,1.1,4.3,22099.17,134.227000,35136.389000,231.288647
157.4455,99,47,10923.25,0.8,4.3,22099.85,202.340000,35338.729000,245.595132
158.0256,100,50,10923.25,0.7,4.3,22041.33,114.851000,35453.580000,197.965478
158.8492,99,53,10923.25,0.7,4.3,21976.22,200.729000,35654.309000,243.744686
159.4552,100,52,10923.25,0.6,4.3,21976.22,130.284000,35784.593000,214.966093
160.2898,100,44,10923.25,0.6,4.3,21970.11,180.983000,35965.576000,216.853554
160.8759,100,46,10923.25,0.6,4.3,21969.85,132.585000,36098.161000,226.225316
161.7062,100,44,10923.25,0.6,4.3,21969.85,179.603000,36277.764000,216.307653
162.2943,100,45,10923.25,0.6,4.3,21969.85,132.224000,36409.988000,224.824346
163.1248,100,43,10923.25,0.6,4.3,21969.85,180.732000,36590.720000,217.623456
163.7115,100,44,10923.25,0.6,4.3,21969.85,136.053000,36726.773000,231.881299
164.5354,99,47,10923.25,0.6,4.3,21969.85,181.468000,36908.241000,220.275767
165.1183,100,44,10923.25,0.6,4.3,21969.85,135.198000,37043.439000,231.937120
165.9461,99,50,10923.25,0.6,4.3,21969.85,199.526000,37242.965000,241.035606
166.5338,100,43,10923.25,0.6,4.3,21969.85,113.558000,37356.523000,193.217638
167.3643,99,50,10923.25,0.6,4.3,21969.85,200.699000,37557.222000,241.655868
167.9470,100,48,10923.25,0.6,4.3,21969.85,133.535000,37690.757000,229.147852
168.7694,99,50,10923.25,0.6,4.3,21970.10,181.251000,37872.008000,220.407102
169.3491,100,48,10923.25,0.6,4.3,21970.10,133.555000,38005.563000,230.398191
