timeline_s,gpu_util_pct_mean,gpu_util_pct_std,gpu_mem_mb_mean,gpu_mem_mb_std,cpu_util_pct_mean,cpu_util_pct_std,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,gpu_power_w_mean,gpu_power_w_std,num_samples
183.0,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,176.670000,2.296000,205.111034,4.689083,2
183.5,100.000000,0.000000,10923.250000,0.000000,0.900000,0.400000,192.227000,10.548000,225.678575,13.748520,2
184.0,100.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,198.787000,0.000000,232.489331,0.000000,1
184.5,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,199.564000,0.720000,234.421589,2.342997,2
185.0,99.500000,0.500000,10923.250000,0.000000,1.400000,0.000000,180.080500,1.643500,210.488127,2.508816,2
185.5,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,191.850500,9.956500,223.375140,11.239879,2
186.0,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,200.555000,0.236000,237.131213,0.249746,2
186.5,99.000000,0.000000,10923.250000,0.000000,1.500000,0.000000,197.469000,0.000000,229.740490,0.000000,1
187.0,100.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,180.900000,0.003000,211.357587,0.013385,2
187.5,99.500000,0.500000,10923.250000,0.000000,1.350000,0.050000,190.830500,11.172500,223.332644,14.506865,2
188.0,99.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,200.014000,0.000000,233.214038,0.000000,1
188.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,190.246000,8.590000,223.112952,8.293567,2
189.0,99.000000,0.000000,10923.250000,0.000000,1.000000,0.500000,179.528500,0.858500,211.150929,2.014104,2
189.5,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,201.073000,1.406000,237.297885,1.667802,2
190.0,100.000000,0.000000,10923.250000,0.000000,1.300000,0.000000,198.607000,0.000000,232.769198,0.000000,1
190.5,100.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,179.768500,1.548500,208.889698,5.344896,2
191.0,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,190.893000,12.012000,224.841162,15.073324,2
191.5,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,200.640500,1.218500,235.284188,0.038722,2
192.0,99.000000,0.000000,10923.250000,0.000000,0.900000,0.400000,180.245000,0.561000,210.818373,0.783257,2
192.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,198.592000,0.000000,230.911003,0.000000,1
193.0,99.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,201.129000,0.901000,234.794082,0.866750,2
193.5,99.500000,0.500000,10923.250000,0.000000,1.400000,0.000000,179.576500,0.134500,210.557079,1.538115,2
194.0,100.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,180.788000,0.000000,213.816146,0.000000,1
194.5,99.000000,0.000000,10923.250000,0.000000,1.066667,0.402768,200.743000,2.106939,234.469755,2.957086,3
195.0,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,178.055000,0.000000,207.001872,0.000000,1
195.5,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,179.288000,0.085000,211.670141,0.627217,2
196.0,100.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,202.960000,0.675000,237.975730,0.290524,2
196.5,99.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,199.410000,0.000000,233.809098,0.000000,1
197.0,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,178.217000,0.938000,209.934056,2.044084,2
197.5,99.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,191.193000,10.657000,223.678377,12.252807,2
198.0,99.000000,0.000000,10923.250000,0.000000,1.050000,0.350000,202.392500,0.764500,238.789756,0.903077,2
198.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,198.156000,0.000000,230.577406,0.000000,1
199.0,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,179.526500,0.332500,210.951950,0.795098,2
199.5,100.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,190.337000,10.712000,223.198458,14.262028,2
200.0,100.000000,0.000000,10923.250000,0.000000,0.600000,0.000000,201.630000,0.000000,238.607941,0.000000,1
200.5,99.666667,0.471405,10923.250000,0.000000,1.033333,0.377124,186.036000,8.704697,217.764077,9.216941,3
201.0,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,178.072000,0.000000,207.029600,0.000000,1
201.5,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,202.184500,0.975500,237.233903,0.545646,2
202.0,99.500000,0.500000,10923.250000,0.000000,1.350000,0.050000,199.857000,1.875000,232.457553,2.265030,2
202.5,99.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,179.154000,0.000000,211.418299,0.000000,1
203.0,99.666667,0.471405,10923.250000,0.000000,1.100000,0.424264,186.317333,9.557468,217.994476,11.181358,3
203.5,99.000000,0.000000,10923.250000,0.000000,1.300000,0.000000,200.737000,0.000000,235.059776,0.000000,1
204.0,99.500000,0.500000,10923.250000,0.000000,0.900000,0.400000,190.076000,10.237000,223.340661,13.410443,2
204.5,99.000000,0.000000,10923.250000,0.000000,1.450000,0.050000,190.397500,9.123500,222.902689,10.659257,2
205.0,99.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,202.545000,0.000000,239.354365,0.000000,1
205.5,99.500000,0.500000,10923.250000,0.000000,1.400000,0.000000,189.848500,10.014500,222.840382,13.589821,2
206.0,99.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,180.534000,0.000000,211.587516,0.000000,1
206.5,99.666667,0.471405,10923.250000,0.000000,1.100000,0.424264,193.288000,9.000128,226.210221,10.932324,3
207.0,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,177.749000,0.000000,207.104699,0.000000,1
207.5,99.500000,0.500000,10923.250000,0.000000,0.950000,0.450000,190.529000,11.732000,223.073623,13.651710,2
208.0,99.500000,0.500000,10923.250000,0.000000,1.450000,0.050000,191.029000,10.753000,223.080316,11.444498,2
208.5,99.000000,0.000000,10923.250000,0.000000,0.600000,0.000000,203.894000,0.000000,237.936176,0.000000,1
209.0,99.333333,0.471405,10923.250000,0.000000,1.100000,0.424264,192.823000,9.447823,225.675377,9.751537,3
209.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,180.872000,0.000000,211.920297,0.000000,1
210.0,100.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,192.045000,12.091000,224.436641,14.943612,2
210.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,200.824500,2.871500,234.420505,2.468925,2
211.0,99.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,179.782000,0.000000,212.521275,0.000000,1
211.5,99.333333,0.471405,10923.250000,0.000000,1.100000,0.424264,193.968000,9.970741,227.141652,12.084205,3
212.5,99.333333,0.471405,10923.250000,0.000000,1.100000,0.424264,186.422667,8.709364,218.079317,9.534779,3
213.0,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,178.209000,0.000000,207.359806,0.000000,1
213.5,99.500000,0.500000,10923.250000,0.000000,1.000000,0.400000,200.365500,0.333500,234.922982,1.878623,2
214.0,99.500000,0.500000,10923.250000,0.000000,1.400000,0.000000,190.347000,10.152000,222.184593,11.314617,2
214.5,100.000000,0.000000,10923.250000,0.000000,0.500000,0.000000,179.663000,0.000000,210.337731,0.000000,1
215.0,99.333333,0.471405,10923.250000,0.000000,1.100000,0.424264,200.810333,2.535513,234.506638,3.482162,3
215.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,179.584000,0.000000,208.923897,0.000000,1
216.0,99.000000,0.000000,10923.250000,0.000000,0.950000,0.450000,179.750000,0.099000,211.358007,1.142635,2
216.5,99.000000,0.000000,10923.250000,0.000000,1.400000,0.000000,202.181500,1.611500,236.308196,0.912528,2
