timeline_s,dt_s,gpu_energy_delta_j_mean,gpu_energy_delta_j_std,inferred_energy_per_step_j,inferred_energy_per_step_j_std,num_samples
219.0,0.5,174.028,1.219,52.095281799999995,0.36490765000000003,2
219.5,0.5,154.998,0.0,46.3986513,0.0,1
220.0,0.5,159.625667,11.572999,47.78394341645,3.4643772506499997,3
220.5,0.5,174.0295,3.3205,52.095730825000004,0.993991675,2
221.0,0.5,153.484,0.0,45.9454354,0.0,1
221.5,0.5,161.72,10.786914,48.410882,3.2290627059,3
222.0,0.5,176.3765,0.4145,52.798305275,0.124080575,2
222.5,0.5,155.339,0.0,46.500729650000004,0.0,1
223.0,0.5,169.365667,10.071033,50.69961241645,3.01476372855,3
223.5,0.5,162.346,11.937,48.5982751,3.57334095,2
224.0,0.5,154.815,0.0,46.34387025,0.0,1
224.5,0.5,174.911333,2.517842,52.35970753355001,0.7537160026999999,3
225.0,0.5,165.0715,7.3085,49.414153524999996,2.1877994750000003,2
225.5,0.5,153.139,0.0,45.842159650000006,0.0,1
226.0,0.5,162.187,9.745028,48.55067845000001,2.9171741318,3
226.5,0.5,173.6455,3.9185,51.980780425,1.173002975,2
227.0,0.5,154.522,0.0,46.256160699999995,0.0,1
227.5,0.5,160.498667,11.592841,48.045275966450006,3.4703169533500002,3
228.0,0.5,174.7415,2.5385,52.308868025,0.7598999750000001,2
228.5,0.5,155.138,0.0,46.4405603,0.0,1
229.0,0.5,159.531,12.163019,47.755604850000005,3.64099973765,3
229.5,0.5,175.3655,0.0945,52.495662425,0.028288575,2
230.0,0.5,154.76,0.0,46.327405999999996,0.0,1
230.5,0.5,167.473,9.301308,50.133042550000006,2.7843465498000004,3
231.0,0.5,162.655,14.335,48.690774250000004,4.29118225,2
231.5,0.5,155.015,0.0,46.40374025,0.0,1
232.0,0.5,167.077333,9.856769,50.014599633550006,2.95062380015,3
232.5,0.5,163.688,12.949,49.0000028,3.87628315,2
233.0,0.5,154.452,0.0,46.2352062,0.0,1
233.5,0.5,169.608667,10.512933,50.77235446645,3.14704649355,3
234.0,0.5,174.784,0.0,52.3215904,0.0,1
234.5,0.5,163.679,8.545,48.99730865,2.55794575,2
235.0,0.5,168.594667,11.608549,50.468813566449995,3.47501914315,3
235.5,0.5,157.745,0.0,47.220965750000005,0.0,1
236.0,0.5,160.714,8.308,48.1097359,2.4869998,2
236.5,0.5,160.680667,11.922734,48.09975766645,3.5690704229000003,3
237.0,0.5,177.591,0.0,53.161865850000005,0.0,1
237.5,0.5,165.4675,11.2525,49.532696125,3.368435875,2
238.0,0.5,161.238,10.756648,48.2665953,3.2200025788,3
238.5,0.5,177.282,0.0,53.0693667,0.0,1
239.0,0.5,165.385,9.989,49.507999749999996,2.9902071500000003,2
239.5,0.5,174.702333,1.699324,52.29714338355,0.5086926394,3
240.0,0.5,158.694,0.0,47.5050489,0.0,1
240.5,0.5,151.9775,3.0935,45.494464625,0.926039225,2
241.0,0.5,166.796667,8.43165,49.93058226645,2.5240144275,3
241.5,0.5,177.485,0.0,53.13013475,0.0,1
242.0,0.5,151.709,1.968,45.41408915,0.5891208,2
242.5,0.5,169.412333,10.074054,50.71358188355,3.0156680649000003,3
243.0,0.5,176.806,0.0,52.9268761,0.0,1
243.5,0.5,165.111,10.212,49.425977849999995,3.0569622,2
244.0,0.5,167.369667,10.524021,50.102109816449996,3.15036568635,3
244.5,0.5,153.909,0.0,46.07265915,0.0,1
245.0,0.5,161.5595,8.1955,48.362836325,2.4533229249999997,2
245.5,0.5,167.094667,12.680979,50.019788566449996,3.7960510636500002,3
246.0,0.5,154.273,0.0,46.18162255,0.0,1
246.5,0.5,161.5295,9.0235,48.353855825000004,2.701184725,2
247.0,0.5,168.127,11.209317,50.32881745,3.35550904395,3
247.5,0.5,152.842,0.0,45.753252700000004,0.0,1
248.0,0.5,166.376,10.816,49.804655600000004,3.2377696000000005,2
248.5,0.5,173.245667,3.595036,51.86109041645,1.0761740266,3
249.0,0.5,156.3,0.0,46.788405000000004,0.0,1
249.5,0.5,152.101,2.199,45.53143435,0.65827065,2
250.0,0.5,174.405667,2.454563,52.20833641645,0.73477343405,3
250.5,0.5,154.094,0.0,46.1280389,0.0,1
251.0,0.5,153.301,0.406,45.89065435,0.12153610000000001,2
251.5,0.5,175.544,1.449503,52.5490964,0.43390872305,3
252.0,0.5,154.409,0.0,46.22233415,0.0,1
252.5,0.5,164.398,10.757,49.2125413,3.22010795,2
253.0,0.5,167.330667,10.975196,50.09043516645,3.2854249226000003,3
253.5,0.5,152.996,0.0,45.799352600000006,0.0,1
254.0,0.5,161.334,9.214,48.2953329,2.7582109000000004,2
254.5,0.5,166.515,12.462677,49.846265249999995,3.73070235995,3
255.0,0.5,153.708,0.0,46.0124898,0.0,1
255.5,0.5,162.121,8.591,48.53092135000001,2.57171585,2
256.0,0.5,167.21,10.609763,50.054313500000006,3.17603255405,3
256.5,0.5,154.06,0.0,46.117861000000005,0.0,1
257.0,0.5,175.0135,1.8895,52.390291225,0.565621825,2
257.5,0.5,163.2955,9.9745,48.882507925,2.985866575,2
258.0,0.5,163.752,11.509,49.019161200000006,3.4452191500000002,2
258.5,0.5,162.9125,10.8575,48.767856875,3.250192625,2
259.0,0.5,164.1395,9.9475,49.135159325000004,2.977784125,2
259.5,0.5,163.608,6.945,48.9760548,2.07898575,2
260.0,0.5,160.3995,11.5925,48.015590325,3.470214875,2
260.5,0.5,162.381,9.968,48.60875235,2.9839208,2
261.0,0.5,162.588,8.07,48.6707178,2.4157545000000002,2
261.5,0.5,163.2885,10.6885,48.880412475,3.199602475,2
262.0,0.5,164.0985,9.6725,49.122885975,2.8954628749999998,2
262.5,0.5,165.641,11.123,49.58463335,3.32967005,2
263.0,0.5,175.3495,0.0015,52.490872825000004,0.00044902500000000003,2
263.5,0.5,163.4815,9.1455,48.938187025000005,2.737705425,2
264.0,0.5,152.285,0.006,45.58651475,0.0017961000000000001,2
264.5,0.5,172.6605,2.3145,51.685920675000006,0.692845575,2
265.0,0.5,162.118,9.556,48.530023299999996,2.8605886,2
265.5,0.5,151.7245,1.7035,45.418729075,0.509942725,2
266.0,0.5,172.587,1.286,51.66391845,0.38496410000000003,2
266.5,0.5,164.6505,8.7455,49.288127175,2.617965425,2
267.0,0.5,151.975,1.492,45.49371625,0.44663020000000003,2
267.5,0.5,174.301,2.151,52.17700435,0.64390185,2
268.0,0.5,164.115,9.871,49.12782525,2.9548838500000003,2
268.5,0.5,164.058,11.309,49.1107623,3.3853491499999997,2
269.0,0.5,163.4345,11.2705,48.924117575000004,3.373824175,2
269.5,0.5,164.455,10.463,49.22960425,3.13209905,2
270.0,0.5,162.32,8.298,48.590492,2.4840063,2
270.5,0.5,160.7015,11.3265,48.105994025,3.3905877749999997,2
271.0,0.5,163.7865,10.6675,49.029488775,3.1933161250000004,2
271.5,0.5,163.972,8.7,49.0850182,2.604345,2
272.0,0.5,164.1575,10.8315,49.140547625,3.2424095250000002,2
272.5,0.5,162.502,11.546,48.6449737,3.4562950999999997,2
273.0,0.5,165.3885,11.2735,49.509047474999996,3.374722225,2
273.5,0.5,173.65,2.114,51.982127500000004,0.6328258999999999,2
274.0,0.5,160.595,9.812,48.07411325,2.9372222,2
274.5,0.5,152.9175,0.2945,45.775853624999996,0.088158575,2
275.0,0.5,171.481,0.714,51.33283735,0.2137359,2
275.5,0.5,161.743,11.33,48.41776705,3.3916355,2
276.0,0.5,151.7955,1.5955,45.439982925,0.47761292499999997,2
276.5,0.5,171.5945,0.1025,51.366813575,0.030683375,2
277.0,0.5,162.0175,11.8825,48.499938625000006,3.557026375,2
277.5,0.5,152.0705,2.4955,45.522304175,0.7470279249999999,2
278.0,0.5,175.6085,0.6095,52.568404475,0.18245382500000001,2
278.5,0.5,161.623,13.368,48.381845049999995,4.001710800000001,2
279.0,0.5,163.5765,11.5885,48.966625275000006,3.469017475,2
279.5,0.5,161.992,9.878,48.4923052,2.9569793,2
280.0,0.5,162.5395,11.3695,48.656199325,3.403459825,2
280.5,0.5,162.565,7.963,48.66383275,2.38372405,2
281.0,0.5,160.81,11.403,48.1384735,3.41348805,2
281.5,0.5,162.804,11.312,48.735377400000004,3.3862471999999997,2
282.0,0.5,161.984,8.666,48.48991040000001,2.5941671,2
282.5,0.5,161.9425,10.3895,48.477487375,3.110096825,2
283.0,0.5,162.8335,10.5695,48.744208224999994,3.1639798249999997,2
283.5,0.5,165.7265,11.0965,49.610227775,3.3217372750000003,2
284.0,0.5,174.401,0.854,52.206939350000006,0.2556449,2
284.5,0.5,162.658,8.068,48.6916723,2.4151558,2
285.0,0.5,152.7315,0.2925,45.720174525000004,0.087559875,2
285.5,0.5,175.49,0.0,52.532931500000004,0.0,1
286.0,0.5,166.943,6.726786,49.974387050000004,2.0136633891,3
286.5,0.5,151.763,1.445,45.43025405,0.43256075000000005,2
287.0,0.5,154.754,0.0,46.325609899999996,0.0,1
287.5,0.5,173.8,2.321403,52.02703,0.6949119880500001,3
288.0,0.5,151.95,2.246,45.4862325,0.6723401,2
288.5,0.5,152.747,0.0,45.724814450000004,0.0,1
289.0,0.5,174.459333,2.494358,52.22440133355,0.7466860673000001,3
289.5,0.5,162.6395,12.4135,48.686134325,3.715981225,2
290.0,0.5,154.492,0.0,46.247180199999995,0.0,1
290.5,0.5,167.361333,10.937706,50.09961503355,3.2742022911000004,3
291.0,0.5,160.8985,9.7045,48.164965975,2.905042075,2
291.5,0.5,155.225,0.0,46.46660375,0.0,1
292.0,0.5,166.478667,12.086229,49.835388966450004,3.61801265115,3
292.5,0.5,161.431,11.183,48.324369850000004,3.34763105,2
293.0,0.5,154.809,0.0,46.34207415,0.0,1
293.5,0.5,167.537,9.923828,50.15220095,2.9706979118000003,3
294.0,0.5,164.132,12.206,49.1329142,3.6538661,2
294.5,0.5,154.83,0.0,46.348360500000005,0.0,1
295.0,0.5,175.214333,1.532125,52.45041058355,0.45864161875,3
295.5,0.5,151.6865,0.4195,45.407353775,0.125577325,2
296.0,0.5,155.226,0.0,46.4669031,0.0,1
296.5,0.5,173.062667,2.480226,51.80630936645,0.7424556531000001,3
297.0,0.5,150.3635,0.6485,45.011313724999994,0.194128475,2
297.5,0.5,154.329,0.0,46.198386150000005,0.0,1
298.0,0.5,174.534667,1.468729,52.246952566450005,0.43966402615,3
298.5,0.5,163.952,11.378,49.0790312,3.4060043,2
299.0,0.5,171.2,0.0,51.24872,0.0,1
299.5,0.5,159.981333,9.544172,47.89041203355,2.8570478882,3
